PCA1,PCA2,cluster
0.1618456648128028,-0.43903536917455505,2
-0.7855604932803979,0.6808393378259019,1
0.3172592431328462,-5.22737271879227,3
0.7600628401144561,0.2486911972236069,2
-0.2381379436364241,1.119079284758776,2
-0.18379301664899814,0.3094967312973844,2
-0.0026891899519276225,-0.5588527466383592,3
-0.2889042733522907,-0.004764974611034257,2
-0.12327334847873514,-2.819052529490957,3
-0.2998297774275201,0.8692183907241197,2
-0.3237357758046405,0.6587842360356261,2
1.0873270782321356,0.12394759987612339,2
0.9969691113999207,0.1698928436669933,2
0.4957188155060825,-1.093639428186961,3
-1.2294621267581558,1.060780096479798,1
-0.3366598951416081,1.3708857843301725,2
-0.151665414914332,0.15710139475250134,2
-0.32464342848942784,0.4050203926695749,2
-0.16699436208303245,1.3326248113384878,2
-0.3393835163938922,0.19100381510667766,2
-0.24285370810721382,0.4462357884648494,2
-0.32542958996896726,1.5362967562517362,2
-0.2660745093743138,0.25378725702874444,2
-0.111958025905592,-3.325524463775741,3
-0.1739192788814348,-0.7597476583337316,3
0.00045874787106289544,-0.0952049180163508,2
-0.15835271523136102,-1.7398015665574582,3
0.14435610275771862,-0.650181627361881,3
-0.3927830525679484,1.625418524521241,2
0.5653913935139604,0.40029304305057795,2
-0.27831678982599606,0.8705043896552556,2
-0.2663090861721054,1.2790885866396784,2
0.0629845575045737,0.8312911857481053,2
-0.2516232400605406,0.10030323868576194,2
-0.23833105016854317,0.09738723419033692,2
-0.21968375132106052,0.050405196826357065,2
0.21553412842122477,0.3251396376416987,2
-0.2993634606459835,-0.8763895084884845,3
-0.25440212830476183,0.6589769439333166,2
-0.31907359187944667,0.905761591076674,2
0.43346766543220794,2.4067350091158706,2
-0.09465893908144947,-0.19972639381776372,2
-0.2083585478859982,0.5071569778587626,2
-0.13505424401323388,-0.15043663733532484,2
-0.6520132740979754,-4.214620398540846,3
-0.23457335314708017,0.5094363907002709,2
-0.2792712420204259,0.9660250826230481,2
0.21978997190599434,-3.5433499239508737,3
0.16703341130619306,1.3038136453541458,2
0.214970514751446,-0.38155247395272307,2
-0.0527268932758142,-0.7634890180750783,3
-0.3717881344436863,0.6489055873608841,2
-0.2765444893606411,0.04755652024806544,2
-0.16172960071833725,-0.7735907358297229,3
0.5946803165499449,0.2473926662533076,2
0.07381780456124312,0.6811879782342385,2
-0.3531625512384477,0.24565760836434078,2
0.8405443881719156,1.9677912563178437,2
-0.16967115240306557,1.2809792049004773,2
-0.8958256143243379,-0.04538209027925466,1
-0.21630682097630916,0.8189810345089508,2
0.07131326827327034,0.22490000466061127,2
0.21398320773227006,-1.164697751438927,3
-0.31691203272544627,0.49358420073256476,2
1.6804822557780388,2.0052492227337284,2
-0.41619235163304263,0.4443385274450595,2
-0.14528787795300835,-1.7390448292102372,3
-0.18939911344404453,0.7107615103967749,2
-0.284162506256751,-0.5598045945496967,3
0.06131788967414604,0.6290471310892524,2
-0.11856882371573628,0.6738022506429725,2
0.12510474862724386,1.9599361409920992,2
0.7743265700490173,1.6035281959741285,2
0.8118247172347763,3.756463275573805,2
-0.29400492024898583,-0.15236721943677178,2
-0.2504331413211256,-1.3404901375684422,3
-0.4433342886007283,0.40207622025014755,2
-0.3504641859037441,-0.21393440735327918,2
-2.6047231381416767,0.17113033613604403,1
-2.589288187155556,0.2231889395817929,1
-2.646228812296091,0.32006495107976585,1
-2.5901772439781254,-1.0055925571005615,1
-2.6448229320143004,0.9845002977314702,1
-2.587808726617782,-0.5493649463580946,1
-2.705160083725812,-1.0631184262235318,1
-2.766655053124218,-0.25702852091639994,1
-2.7365811145734162,0.26662270046818437,1
-2.7770007848765506,1.079999188332166,1
-2.8646351576208455,1.6370189653437084,1
-2.794809948391678,0.5685843593142614,1
-2.6690424813423657,-0.08328225191419165,1
-2.6912099801860654,1.6978338946682903,1
-2.1204265704046565,0.1384089558543049,1
-2.8378433218324566,0.6628719859622834,1
-2.925569738309991,0.9147483661196211,1
-2.664847004696755,-0.2938766377333576,1
-2.5339848570081664,0.16955122417225113,1
-2.4423228534363255,-0.6958072623323808,1
-2.546200850502262,0.6277720456092768,1
-2.4806465451839625,0.4289349429812347,1
-2.780721419702813,0.5666894065085001,1
-2.829559051455671,0.20472908846099275,1
-2.445661922985821,-0.28795005040582106,1
-1.705326216194857,-3.2096007453622613,3
-2.5916516456938323,-0.49517576117927486,1
-2.41496377435215,0.38129310465754573,1
-2.8027183006978036,0.4115020305957029,1
-3.0486498791419487,-0.16388317006812592,1
-0.29423732414894616,0.09800399083399743,2
-0.23326845415052985,-1.5345810763606684,3
-0.28558136041063664,0.4549703637798898,2
1.1589867259589326,-4.498295794437705,3
-0.040005399711143266,-2.402635789350259,3
-1.2669818750490218,0.1946060723854943,1
0.6538245903089549,-1.1359384548076965,3
0.18255254817674404,1.6065090076240307,2
0.5372006363224437,1.1739260791732726,2
0.011825418699554162,-0.2417384298866484,2
-0.045184137832513786,0.10824041783353727,2
-0.03336728597572746,-0.8104164814491966,3
-1.1269346400367075,0.2508548051605485,1
0.14781093610582194,-3.054192237608614,3
-0.1158461915566379,-0.2007713675977534,2
-0.3158424642165113,-0.2707127624656173,2
-0.33986800047766336,0.24280022985402716,2
-0.3354115226858177,0.5991962213532821,2
-0.3181992181840862,0.24398999971884588,2
0.47237415703108326,2.1412039240286425,2
0.9680281777793945,-3.6879663644659333,3
0.6190205899868084,-1.2375615323233895,3
-0.07123588303065465,-1.9489512355376406,3
1.099479288909546,-6.091143979144841,3
1.112402684401693,-0.8530435743045519,3
0.010300671299197635,0.26202727900005185,2
-0.7146656610249098,-0.7522700633586269,3
-0.3995271798373371,1.5733989690241021,2
0.11784189714726699,-0.5962405601758924,3
0.45880708676449444,0.9558845576284686,2
0.19416393962247216,1.1434403286615622,2
-0.29944129539632086,0.19351561367792652,2
-0.19659308809482498,-0.36729354645780365,2
-0.35136855837366354,0.605524835453748,2
-0.3013061013029164,0.09730892359452314,2
-0.7189021548350873,0.27300811122525204,1
-0.15203184394087352,-1.7948020490054553,3
-0.2034645046821824,-0.4594751129990295,3
-0.35520576055867464,0.49533935299294185,2
-0.22648948624696555,-0.36159184763402547,2
0.503875289912606,1.3154456343450969,2
-0.1838792255610975,-1.4695490941673919,3
-0.2243298612803124,-0.7626086207513469,3
-0.243777581567699,-2.053437604489772,3
-0.2714033606039355,-0.15123876557498755,2
1.050846680059131,-0.9519644426394669,3
0.7300391940264781,-2.6110982424262157,3
0.1983340514775768,-0.23896313152516108,2
-0.37384662291423654,0.7068683379094377,2
-0.1840623358358233,-0.980588834874758,3
-0.2595028114682194,-0.7678988384855886,3
-0.3430486878732498,0.6061268997401512,2
1.0700563839336281,0.49925979633319134,2
-0.2418507127071668,0.8723923908536606,2
-0.25768135186412505,0.7100670327145245,2
-0.07857026576151845,-2.7537173481484234,3
0.41106135430325874,0.5562456794701198,2
-0.2665211900304009,0.4081258222570476,2
-0.14698742138713625,0.2570364057225343,2
-0.16223763227092344,-0.5602388308578511,3
-1.230259884464558,0.755552116862743,1
-0.15110375087229647,-0.4089971284054776,2
-0.2093983569260576,1.0764141660186688,2
0.01943494300936236,-2.1897230264211367,3
-0.17031756707831333,-0.2519545388686362,2
-0.19675784058938328,0.7101816739029615,2
-0.15913360265694346,0.5681849115602388,2
-0.21836632963591004,-1.2801487240498888,3
-0.12804071356097177,-1.2272783822928717,3
-0.11910367378989102,-1.2231869867739265,3
-0.1544969429409868,-0.14814254620866066,2
-0.2579585556944062,-1.5908582681680181,3
-0.9182932012410505,0.8246410846376386,1
-0.09573653111444798,-0.35775040315028217,2
-0.27336351950932936,0.911763762643002,2
-0.1742929083267131,-0.2999826928353825,2
-0.243050374724705,-0.41370742426661616,2
-0.16214068556656633,-1.586155802789018,3
-0.3643645744056515,-0.11896477869690417,2
0.5806676481527789,0.10641493827349156,2
-0.22219173820757912,-0.3685223360049712,2
-0.2530955851627498,-0.6165935859206254,3
-0.350524855742251,0.8593936010517735,2
-0.2457786365667866,-1.2373734602414914,3
-0.09268808804980415,-2.1852025508652475,3
-0.4240846557955609,0.49947157363151423,2
-0.3927196249132311,0.4454522340575824,2
-0.17908660299286386,-1.9396110515750922,3
-0.25555247736877007,-0.7749012676423144,3
-0.41636951708927966,0.8488434684153733,2
0.1270533312470896,0.07337140615514931,2
0.5065846279857237,1.2204655046706046,2
-0.27912409335061256,0.09853840620551862,2
-0.7527114347474082,0.7783276577297309,1
0.3672923713633187,3.157567240540311,2
-0.3490471662378568,-0.22159629692401947,2
-0.242412675999615,-0.7701356999321485,3
-0.04225816518966921,0.3140893899365296,2
-0.1410693778283622,0.5178976022602377,2
0.10792816324133081,1.3925064834720167,2
0.32966327419874125,-1.249990652480538,3
-0.2306586789278445,-0.2555057399092235,2
0.3002659767468737,-1.3578538359024093,3
-0.18610035851992274,0.2547246422002607,2
0.30139867202433923,-0.07114848189784137,2
1.8592638844226006,-1.7793982015487766,3
0.9584528413522948,-3.0937334052609478,3
-0.12534059053591268,-0.34857317553410927,2
-0.16027251972713732,-2.8248092562458975,3
0.5022629439738968,-0.21366832527234017,2
-0.36893568732077997,0.04220076164876511,2
-0.45401537729561653,1.214005257384701,2
-0.19197533539950568,-2.3042224696875606,3
0.4853816113518078,1.36918317960704,2
0.17529083415717972,-1.258478265180703,3
0.7628715363359001,0.24879524235687117,2
-0.24899309260317176,-0.2050001621602175,2
-0.3454878942485584,2.190173575753678,2
0.15209173136161425,0.2768202734621997,2
-0.3138332705770239,0.041799774452215846,2
-0.40906633154204447,1.0072097564620575,2
-0.29898945187214104,-0.4716822735826249,3
1.0243747765966473,-1.1040163038570332,3
-0.21725496033932815,0.050587498882701414,2
-0.0018908077782116208,2.0552967842565795,2
-0.9084931025162345,0.5198699351705981,1
-0.23561733025702708,0.09751084355437119,2
-0.06649912795671263,0.20967458609727016,2
0.15569748203038203,-0.652811569957215,3
-0.2343686203433529,0.002010529333222331,2
-0.07413208452975731,0.41208133193634666,2
0.856096848406689,-0.05102587590750962,2
-1.1243141293996062,-0.3640194151391192,1
-1.1933273465933651,0.09629958235023199,1
0.04652253177742039,1.1123783172210562,2
0.6575245293157287,-1.9446133705394757,3
0.13102972937638838,-1.2607308243492548,3
-0.24416375781700064,0.4059469034233792,2
-0.09449473087694893,-0.04873927502020399,2
-0.19110566127872675,0.0009103924550972705,2
0.02662933385312404,0.4690564051495842,2
-0.19754707476143696,0.20605495214168473,2
0.724247575982749,-0.5032918805896665,2
-0.3028622187330831,0.29963164992145114,2
0.138971867282611,-0.12773210291202713,2
0.14888053519843783,0.5308415753100278,2
-0.2735458405193413,0.047621436919789636,2
0.6700871702002018,-0.34422036498134895,2
0.09839534869999293,-0.03435876700910014,2
-0.9385866516990754,-0.9114038580319134,1
-0.1455426107823332,-2.1985207886465634,3
-0.2879540820509496,-0.2653035391494703,2
-0.8131244289744571,0.6757892968854903,1
0.33004810547325253,0.5412450612014412,2
-0.31248759719158287,-0.42063962939302124,3
0.029291321180673464,0.6747531024431741,2
0.0767236524219564,0.6812993154497565,2
-1.2441523481589827,-1.1884288376977266,1
-1.157001018041234,-0.10773216895365115,1
0.0010993904022983112,0.7727898330337648,2
0.4579488786453248,1.9269352787383858,2
0.5665044394173627,1.3850818134306875,2
0.00480623458671646,0.2064076262666339,2
-0.1526942085900114,0.1498155818272938,2
-0.6726589931603796,0.17645938772195693,1
-0.4202010443694193,0.8999984998251828,2
-0.23780310206240013,0.6632581267412593,2
-0.21762233354383753,-0.26172476765355457,2
0.10608554413933445,-1.5751328170789862,3
0.18487695406140936,-0.08866638889385561,2
-0.26420792284443667,-0.2536009225349048,2
-0.2495380307152246,-0.05082933434677265,2
-0.34364645523789455,0.447983605567417,2
-0.36469307401755496,0.33313580680487115,2
-0.06681449349478083,0.3054461699802686,2
0.11066711987180046,1.4585841833962339,2
-0.04326357667400865,-2.2998469901617824,3
-0.2909515710485213,0.09803707112643534,2
-0.34736838542317505,-0.21386219859930122,2
-0.38763953958118863,1.1625143660257333,2
-0.12136338404882901,-2.3005639851324746,3
-0.440428440740015,0.40218755746566553,2
-0.23026762997988867,-1.5344893033759204,3
-0.2469574356008449,-1.3404961857375444,3
-0.2908141434584889,-0.15231457491356384,2
-0.13236250966717417,-0.7715713592216034,3
-0.29420855602490925,-0.008582691667183302,2
-0.4024825079601789,0.9521209170978455,2
-0.31011324662146594,0.90930973685042,2
-0.10619706830014589,-2.454128630522343,3
-0.16673236140983114,-2.2032250502697583,3
-0.2839146161792675,-0.827493297417593,3
-0.42514459199068205,1.6678954161191182,2
-0.2605114374062542,1.0631583629878663,2
-0.42327894261300836,1.2083236967174722,2
-0.3107907981178721,-0.11229002693100411,2
-0.20032632228568062,-0.9258938354546496,3
-0.1886396654805022,-1.491616869963926,3
0.33027479497567275,-2.632323118070983,3
-0.25445723343510745,0.0007518137318561025,2
0.07850338808828519,-1.1606351710204974,3
-0.1484353584778187,-0.569850457483176,3
-0.2952261298256199,0.03897955407063016,2
-0.253843687895978,-0.833333639672441,3
0.6004492766616978,0.5525178075976034,2
0.3592078443966267,-0.6342304164198197,3
-0.145788937353919,-2.099522213041744,3
-0.025781781527412367,-1.2217186954947288,3
-0.3963385783761816,1.5734247572342863,2
-0.23131042581919392,1.2295797325441375,2
0.13231040683181905,1.338998037691292,2
0.17419386309369203,0.7344400318160853,2
0.2930566603658235,-0.9026962083341677,3
-1.2318454175845537,0.09045663201803,1
1.1681582054155102,-2.1825605072268766,3
0.6465804296263433,3.0257149386668,2
-0.2026110263791313,-0.05468667052251312,2
-0.12492847283752091,-1.4316691748047132,3
-0.1416532831644092,-0.3566154794946931,2
0.023702897671594732,1.4910471246695949,2
-0.22062355298697267,-2.665857223285609,3
-0.15706161598229856,-2.1955322580539263,3
-0.3020663692074821,0.3033234797892824,2
-0.2554417784734865,-1.3918717716265205,3
0.17948760463575697,0.5877701628567448,2
-0.20747470349223912,-0.30913213242506155,2
-0.14479020203676632,-0.10328104580534705,2
-0.13603549780198088,-0.45559357448019605,2
-0.26267942252333376,0.250648676300953,2
0.10869986899948225,0.3227197762897948,2
-0.2282716965149617,-0.416455524807641,2
0.011351542406259853,-3.1678900235146132,3
-0.28863889244672686,-0.3614235624255274,2
1.0220299599736022,0.06501831132631011,2
0.9774872585035381,0.8867815016834161,2
0.09729958797691264,0.5278794428439775,2
-0.2960851181095407,-0.46457852926680654,3
-0.13939619791775465,-2.2535597750281977,3
0.19082192784411597,0.08049105597114813,2
2.233665924006048,-2.222365715024295,3
0.03480266110647018,0.31496317612604974,2
-0.13845105836614865,-1.2792114322898214,3
-0.18522139122419712,0.35396211470761496,2
1.0377810321927807,1.4641394882212044,2
0.9565093969800755,0.23130543458059674,2
-0.00916990765267706,-1.8383029162920503,3
